filename,differences
fuel-bill_5_updated.jpg,"{'Date': ('01/22/2020', '1/22/2020'), 'Bill_Amount': ('2947.2', '2947.22'), 'Time': ('01:10 PM', '13:10 PM')}"
food-bill_2_updated.png,"{'Bill_Number': ('27AMLPB3146J1140', 'Error'), 'Date': ('01/20/2024', 'Error'), 'Bill_Amount': ('0.0', 'Error'), 'Time': (nan, 'Error'), 'Bill_Category': ('Dinner', 'Error')}"
inetrnet_updated.png,"{'Bill_Number': ('22-23/04/0458233', 'Error'), 'Date': ('05-28-2022', 'Error'), 'Bill_Amount': ('445.23', 'Error'), 'Time': (nan, 'Error'), 'Bill_Category': ('Communication', 'Error')}"
stationary-3_updated.jpg,"{'Bill_Number': ('Error', '1'), 'Date': ('Error', '12/20/2021'), 'Bill_Amount': ('Error', '78500'), 'Time': ('Error', nan), 'Bill_Category': ('Error', 'Software License')}"
bus1_updated.jpg,"{'Date': ('06/08/2012', '8/6/2018'), 'Bill_Amount': ('13.0', '13'), 'Time': ('12:42 PM', '12:42:53 PM'), 'Bill_Category': ('Travel - Bus', 'Travel-bus')}"
fuel-bill_1_updated.png,"{'Bill_Number': ('6242805', 'Error'), 'Date': ('09/05/2017', 'Error'), 'Bill_Amount': ('78.0', 'Error'), 'Time': ('10:00 PM', 'Error'), 'Bill_Category': ('Fuel', 'Error')}"
general7_updated.jpg,"{'Bill_Number': ('Error', 'F012345'), 'Date': ('Error', '7/1/2013'), 'Bill_Amount': ('Error', '36289.05'), 'Time': ('Error', nan), 'Bill_Category': ('Error', 'General')}"
food-bill_4_updated.jpg,"{'Bill_Number': ('MEMO12/634', 'Error'), 'Date': ('01-27-2012', 'Error'), 'Bill_Amount': ('4500.0', 'Error'), 'Time': ('12:18 PM', 'Error'), 'Bill_Category': ('Lunch', 'Error')}"
general2_updated.jpg,"{'Date': ('07/01/17', '7/1/2017'), 'Bill_Amount': ('22400.0', '22400'), 'Time': (nan, nan)}"
food-bill_7_updated.png,"{'Bill_Number': ('Bil1No.9292', '9292'), 'Bill_Amount': ('5466.0', '5466'), 'Time': ('09:03 PM', '9:03 PM')}"
food-bill_8_updated.png,"{'Bill_Number': ('Error', '89714'), 'Date': ('Error', '5/31/2024'), 'Bill_Amount': ('Error', '167'), 'Time': ('Error', '10:03 AM'), 'Bill_Category': ('Error', 'Breakfast')}"
fuel-bill_9_updated.png,"{'Bill_Number': ('Error', '885896'), 'Date': ('Error', '5/3/2024'), 'Bill_Amount': ('Error', '110'), 'Time': ('Error', '15:02:00 PM'), 'Bill_Category': ('Error', 'Fuel')}"
bus8_updated.jpg,"{'Bill_Number': ('002178332', '217833'), 'Date': ('07/12', '12-Jul'), 'Bill_Amount': ('21.0', '21'), 'Time': (nan, nan)}"
fuel-bill_8_updated.jpeg,"{'Bill_Number': ('Bi71NOJu1-23138-ORGNL', 'Jul-23138-ORGNL'), 'Date': ('07/13/2020', '7/13/2020'), 'Bill_Amount': ('952.2', '951.06'), 'Time': ('07:43 PM', '19:43 PM')}"
internet-bill_1_updated.png,"{'Date': ('12/06/2024', '12/6/2024'), 'Time': (nan, nan)}"
food-bill_6_updated.jpg,"{'Date': ('05/22/2017', '5/22/2017'), 'Bill_Amount': ('247.0', '247'), 'Time': ('12:35:13PM', '12:35 PM'), 'Bill_Category': ('Dinner', 'Lunch')}"
fuel-bill_7_updated.jpeg,"{'Bill_Number': ('IXNN04944921', '813263'), 'Date': (nan, '1/7/2022'), 'Bill_Amount': ('0.0', '5000')}"
fuel11_updated.jpg,"{'Bill_Number': ('No940482-0RGNL', '940482-0RGNL'), 'Date': ('03/14/24', '3/14/2024'), 'Bill_Amount': ('110.0', '110'), 'Time': ('12:25:29 PM', nan)}"
internet-bill_7_updated.png,"{'Bill_Number': ('Error', '2.14E+12'), 'Date': ('Error', '5/28/2021'), 'Bill_Amount': ('Error', '950.81'), 'Time': ('Error', nan), 'Bill_Category': ('Error', 'Communication')}"
stationary5_updated.jpg,"{'Bill_Number': ('MALGDOT0023238', '412340000'), 'Date': ('xx-XX-xXXX', 'XX-XX-XXXX'), 'Time': (nan, nan)}"
general4_updated.jpg,"{'Bill_Number': ('Error', 'MSA-TI-02'), 'Date': ('Error', '7/1/2017'), 'Bill_Amount': ('Error', '118000'), 'Time': ('Error', nan), 'Bill_Category': ('Error', 'Software License')}"
food-bill10_updated.jpg,"{'Bill_Number': ('GST-27AASCS2460H1ZO', '53'), 'Date': ('07/01/17', '7/1/2017'), 'Bill_Amount': ('419.0', '419'), 'Time': ('09:09 AM', nan), 'Bill_Category': ('Breakfast', 'Dinner')}"
general6_updated.jpg,"{'Date': ('04/27/20', '4/27/2020'), 'Bill_Amount': ('97160.0', '97160'), 'Time': (nan, nan), 'Bill_Category': ('General', 'Software License')}"
bus2_updated.jpg,"{'Bill_Number': ('074157', '74157'), 'Date': ('08/09/15', '9/8/2015'), 'Bill_Amount': ('339.0', '339'), 'Time': ('11:18:31 AM', '11:18 AM'), 'Bill_Category': ('Printing & Stationery', 'General')}"
food-bill_9_updated.png,"{'Bill_Number': ('Error', 'G0027238'), 'Date': ('Error', '7/1/2018'), 'Bill_Amount': ('Error', '1882'), 'Time': ('Error', '10:01:00 PM'), 'Bill_Category': ('Error', 'Dinner')}"
general3_updated.jpg,"{'Bill_Number': ('NC-1', '1'), 'Date': ('07/15/2017', '15/07/2017'), 'Bill_Amount': ('56000.0', '55000'), 'Time': (nan, nan), 'Bill_Category': ('General', 'Communication')}"
food-bill_5_updated.png,"{'Date': ('10/18/18', '10/18/2018'), 'Bill_Amount': ('840.0', '840')}"
bus10_updated.jpg,"{'Date': ('04/01/2018', '4/4/2018'), 'Bill_Amount': ('4.0', '4'), 'Time': ('14:45 PM', nan), 'Bill_Category': ('Staff Welfare', 'Travel-Bus')}"
bus3_updated.png,"{'Date': ('07/03/18', '3/7/2018'), 'Bill_Amount': ('730.0', '730'), 'Time': ('12:03 PM', nan), 'Bill_Category': ('Travel - Auto', 'Travel - Bus')}"
fuel-bill_3_updated.jpeg,"{'Date': ('05/03/2024', '5/3/2024'), 'Bill_Amount': ('110.0', '110'), 'Time': ('15:02:00 PM', '15:02 PM')}"
general5_updated.jpg,"{'Time': (nan, nan), 'Bill_Category': ('Travel - Cab', 'Software License')}"
